run_id,timestamp,parent_run_id,category,prompt_summary,author,file_name,original_file,modified_file,ai_tool,rf_orig_pred,rf_orig_conf,rf_mod_pred,rf_mod_conf,rf_evasion,nb_orig_pred,nb_orig_conf,nb_mod_pred,nb_mod_conf,nb_evasion,sgd_orig_pred,sgd_orig_conf,sgd_mod_pred,sgd_mod_conf,sgd_evasion,nn_orig_pred,nn_orig_conf,nn_mod_pred,nn_mod_conf,nn_evasion,l1_distance,l2_distance,cosine_distance,relative_l2,js_divergence,features_changed_pct,max_feature_change,avg_feature_change,stealth_score,stealth_category,orig_accuracy_rate,mod_accuracy_rate,evasion_count,evasion_rate_pct,consensus_prediction,result_type,json_path,notes
restructuring_20260423_a930,2026-04-23T17:38:07.753399,,restructuring,"Restructure this Python code to disguise the author's style. Extract inline logic into helper functions, reorder statements, and split or merge functions. Do NOT rename variables, change comments, alt",aleju,kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_5ef3\modified_kps.py,ollama/qwen3.5:4b,aleju,0.9487,UNKNOWN,0.7520,True,aleju,1.0000,aleju,0.9507,False,aleju,0.8514,UNKNOWN,0.2684,True,aleju,1.0000,UNKNOWN,0.3704,True,17.6200,1.3390,0.8964,1.3390,0.6410,3.2167,0.4587,0.0015,0.7036,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_restructuring_20260423_5ef3
restructuring_20260423_2df8,2026-04-23T17:41:00.607816,,restructuring,"Restructure this Python code to disguise the author's style. Extract inline logic into helper functions, reorder statements, and split or merge functions. Do NOT rename variables, change comments, alt",aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_44e6\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9559,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.9088,False,aleju,1.0000,aleju,1.0000,False,1.5565,0.2777,0.0386,0.2777,0.0498,0.2333,0.1316,0.0001,0.1053,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_44e6
restructuring_20260423_8189,2026-04-23T17:47:45.510927,,restructuring,"Restructure this Python code to disguise the author's style. Extract inline logic into helper functions, reorder statements, and split or merge functions. Do NOT rename variables, change comments, alt",aleju,check_piecewise_affine.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_piecewise_affine.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_44e6\modified_check_piecewise_affine.py,ollama/qwen3.5:4b,aleju,0.9951,aleju,0.9951,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9264,aleju,0.9265,False,aleju,1.0000,aleju,1.0000,False,0.8346,0.1225,0.0075,0.1225,0.0090,0.1583,0.0632,0.0001,0.0411,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_44e6
restructuring_20260423_ae01,2026-04-23T17:48:02.753863,,restructuring,"Restructure this Python code to disguise the author's style. Extract inline logic into helper functions, reorder statements, and split or merge functions. Do NOT rename variables, change comments, alt",aleju,kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_44e6\modified_kps.py,ollama/qwen3.5:4b,aleju,0.9487,UNKNOWN,0.6409,True,aleju,1.0000,UNKNOWN,0.4620,True,aleju,0.8514,UNKNOWN,0.2218,True,aleju,1.0000,UNKNOWN,0.3011,True,19.6143,1.3497,0.9108,1.3497,0.6154,3.5167,0.4006,0.0016,0.7034,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_restructuring_20260423_44e6
restructuring_20260423_572c,2026-04-23T17:49:44.627530,,restructuring,Reorder critical statements to modify token sequence patterns and extract complex logic into smaller helper functions to disrupt control flow detection without renaming variables. Move code segments a,aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_4660\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9509,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.8932,False,aleju,1.0000,aleju,1.0000,False,4.3505,0.6143,0.1887,0.6143,0.1421,0.5500,0.2442,0.0004,0.2704,medium,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_4660
restructuring_20260423_be21,2026-04-23T17:50:39.648052,,restructuring,Reorder critical statements to modify token sequence patterns and extract complex logic into smaller helper functions to disrupt control flow detection without renaming variables. Move code segments a,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_4660\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9656,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.8877,False,aleju,1.0000,aleju,0.9999,False,2.8320,0.3468,0.0601,0.3468,0.0430,0.7750,0.1336,0.0002,0.1322,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_4660
restructuring_20260423_abc9,2026-04-23T17:51:16.057146,,restructuring,Reorder critical statements to modify token sequence patterns and extract complex logic into smaller helper functions to disrupt control flow detection without renaming variables. Move code segments a,aleju,check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_4660\modified_check_cartoon.py,ollama/qwen3.5:4b,aleju,0.8812,aleju,0.8663,False,aleju,1.0000,aleju,1.0000,False,aleju,0.7982,aleju,0.7987,False,aleju,0.9979,aleju,0.9980,False,0.2745,0.0529,0.0014,0.0529,0.0163,0.0750,0.0192,0.0000,0.0197,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_4660
restructuring_20260423_1d55,2026-04-23T17:51:56.064004,,restructuring,Reorder critical statements to modify token sequence patterns and extract complex logic into smaller helper functions to disrupt control flow detection without renaming variables. Move code segments a,aleju,check_piecewise_affine.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_piecewise_affine.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_4660\modified_check_piecewise_affine.py,ollama/qwen3.5:4b,aleju,0.9951,aleju,0.9951,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9264,aleju,0.9265,False,aleju,1.0000,aleju,1.0000,False,0.2887,0.0945,0.0045,0.0945,0.0104,0.0833,0.0439,0.0000,0.0319,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_4660
restructuring_20260423_607c,2026-04-23T17:55:07.522283,,restructuring,Prioritize aggressive reordering of logical blocks and conditionals to maximize the disruption of token-level n-gram patterns across the Random Forest and Neural Network classifiers. Extract significa,aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_1897\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9609,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.8986,False,aleju,1.0000,aleju,0.9999,False,2.0587,0.2641,0.0349,0.2641,0.0318,0.6333,0.0843,0.0002,0.0973,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_1897
restructuring_20260423_6542,2026-04-23T17:55:35.061603,,restructuring,Prioritize aggressive reordering of logical blocks and conditionals to maximize the disruption of token-level n-gram patterns across the Random Forest and Neural Network classifiers. Extract significa,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_1897\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9608,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.8886,False,aleju,1.0000,aleju,0.9999,False,3.4668,0.4455,0.0992,0.4455,0.0600,0.9000,0.1593,0.0003,0.1772,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_1897
restructuring_20260423_5b69,2026-04-23T17:56:35.826115,,restructuring,Prioritize aggressive reordering of logical blocks and conditionals to maximize the disruption of token-level n-gram patterns across the Random Forest and Neural Network classifiers. Extract significa,aleju,check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_1897\modified_check_cartoon.py,ollama/qwen3.5:4b,aleju,0.8812,aleju,0.8714,False,aleju,1.0000,aleju,1.0000,False,aleju,0.7982,aleju,0.8144,False,aleju,0.9979,aleju,0.9987,False,0.5220,0.0969,0.0047,0.0969,0.0236,0.1667,0.0468,0.0000,0.0355,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_1897
restructuring_20260423_f241,2026-04-23T17:58:46.419500,,restructuring,Prioritize aggressive reordering of logical blocks and conditionals to maximize the disruption of token-level n-gram patterns across the Random Forest and Neural Network classifiers. Extract significa,aleju,check_piecewise_affine.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_piecewise_affine.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_1897\modified_check_piecewise_affine.py,ollama/qwen3.5:4b,aleju,0.9951,UNKNOWN,0.8021,True,aleju,1.0000,aleju,0.7677,False,aleju,0.9264,UNKNOWN,0.2321,True,aleju,1.0000,UNKNOWN,0.3024,True,11.7838,1.3459,0.9057,1.3459,0.5792,1.5167,0.3919,0.0010,0.6906,low,100.0000,25.0000,3,75.0000,UNKNOWN,strong_evasion,,batch=batch_restructuring_20260423_1897
restructuring_20260423_57dc,2026-04-23T18:03:20.499395,,restructuring,Prioritize aggressive reordering of logical blocks and conditionals to maximize the disruption of token-level n-gram patterns across the Random Forest and Neural Network classifiers. Extract significa,aleju,kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\kps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_1897\modified_kps.py,ollama/qwen3.5:4b,aleju,0.9487,UNKNOWN,0.7893,True,aleju,1.0000,UNKNOWN,0.8641,True,aleju,0.8514,UNKNOWN,0.2810,True,aleju,1.0000,UNKNOWN,0.2453,True,17.8650,1.3038,0.8500,1.3038,0.6001,3.2750,0.4522,0.0015,0.6816,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_restructuring_20260423_1897
restructuring_20260423_8468,2026-04-23T18:04:48.809740,,restructuring,Focus on reordering logical blocks and conditions to disrupt token-level n-gram patterns specifically detected by Naive Bayes and SGD classifiers. Extract complex logic into new helper functions and r,aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_87e9\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.9658,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.9115,False,aleju,1.0000,aleju,0.9999,False,1.2258,0.2491,0.0310,0.2491,0.0328,0.2083,0.1978,0.0001,0.0910,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_87e9
restructuring_20260423_f422,2026-04-23T18:05:13.045159,,restructuring,Focus on reordering logical blocks and conditions to disrupt token-level n-gram patterns specifically detected by Naive Bayes and SGD classifiers. Extract complex logic into new helper functions and r,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_87e9\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9657,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.9042,False,aleju,1.0000,aleju,1.0000,False,2.9033,0.5816,0.1692,0.5816,0.0718,0.2417,0.2482,0.0002,0.2401,medium,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_87e9
restructuring_20260423_8b34,2026-04-23T18:06:09.562084,,restructuring,Focus on reordering logical blocks and conditions to disrupt token-level n-gram patterns specifically detected by Naive Bayes and SGD classifiers. Extract complex logic into new helper functions and r,aleju,check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_87e9\modified_check_cartoon.py,ollama/qwen3.5:4b,aleju,0.8812,aleju,0.8320,False,aleju,1.0000,aleju,1.0000,False,aleju,0.7982,aleju,0.8014,False,aleju,0.9979,aleju,0.9981,False,0.4200,0.0878,0.0039,0.0878,0.0217,0.0917,0.0427,0.0000,0.0320,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_87e9
restructuring_20260423_d0be,2026-04-23T18:06:46.502055,,restructuring,Focus on reordering logical blocks and conditions to disrupt token-level n-gram patterns specifically detected by Naive Bayes and SGD classifiers. Extract complex logic into new helper functions and r,aleju,check_piecewise_affine.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_piecewise_affine.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_87e9\modified_check_piecewise_affine.py,ollama/qwen3.5:4b,aleju,0.9951,aleju,0.8857,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9264,aleju,0.9193,False,aleju,1.0000,aleju,1.0000,False,2.7246,0.2799,0.0392,0.2799,0.0538,0.7667,0.1144,0.0002,0.1080,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_87e9
restructuring_20260423_6930,2026-04-23T18:12:57.321337,,restructuring,Focus on reordering logical blocks and conditions to disrupt token-level n-gram patterns specifically detected by Naive Bayes and SGD classifiers. Extract complex logic into new helper functions and r,aleju,check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_average_blur.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_bb77\modified_check_average_blur.py,ollama/qwen3.5:4b,aleju,0.9658,aleju,0.8864,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9165,aleju,0.9051,False,aleju,1.0000,aleju,0.9998,False,2.3501,0.3037,0.0461,0.3037,0.0535,0.6833,0.1100,0.0002,0.1170,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_bb77
restructuring_20260423_534a,2026-04-23T18:13:37.320955,,restructuring,Focus on reordering logical blocks and conditions to disrupt token-level n-gram patterns specifically detected by Naive Bayes and SGD classifiers. Extract complex logic into new helper functions and r,aleju,check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_bb_augmentation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_bb77\modified_check_bb_augmentation.py,ollama/qwen3.5:4b,aleju,0.9705,aleju,0.9510,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9123,aleju,0.8864,False,aleju,1.0000,aleju,1.0000,False,2.7784,0.3985,0.0794,0.3985,0.0559,0.5167,0.1251,0.0002,0.1556,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_bb77
restructuring_20260423_377a,2026-04-23T18:14:37.996167,,restructuring,Focus on reordering logical blocks and conditions to disrupt token-level n-gram patterns specifically detected by Naive Bayes and SGD classifiers. Extract complex logic into new helper functions and r,aleju,check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_cartoon.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_restructuring_20260423_bb77\modified_check_cartoon.py,ollama/qwen3.5:4b,aleju,0.8812,aleju,0.8468,False,aleju,1.0000,aleju,1.0000,False,aleju,0.7982,aleju,0.8000,False,aleju,0.9979,aleju,0.9980,False,0.2196,0.0511,0.0013,0.0511,0.0128,0.0750,0.0187,0.0000,0.0184,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_restructuring_20260423_bb77
