run_id,timestamp,parent_run_id,category,prompt_summary,author,file_name,original_file,modified_file,ai_tool,rf_orig_pred,rf_orig_conf,rf_mod_pred,rf_mod_conf,rf_evasion,nb_orig_pred,nb_orig_conf,nb_mod_pred,nb_mod_conf,nb_evasion,sgd_orig_pred,sgd_orig_conf,sgd_mod_pred,sgd_mod_conf,sgd_evasion,nn_orig_pred,nn_orig_conf,nn_mod_pred,nn_mod_conf,nn_evasion,l1_distance,l2_distance,cosine_distance,relative_l2,js_divergence,features_changed_pct,max_feature_change,avg_feature_change,stealth_score,stealth_category,orig_accuracy_rate,mod_accuracy_rate,evasion_count,evasion_rate_pct,consensus_prediction,result_type,json_path,notes
dead_code_20260406_0b89,2026-04-06T11:46:36.425471,,dead_code,"Modify Python source code using only targeted dead code techniques. Insert unreachable blocks immediately after every `return` or `exit` call. Add unused standard library imports (e.g., `json`, `re`) ",aleju,check_heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_b7bd\modified_check_heatmaps.py,ollama/qwen3.5:9b,aleju,0.9939,aleju,0.9939,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8646,aleju,0.8608,False,aleju,0.9999,aleju,0.9998,False,0.5665,0.0753,0.0028,0.0753,0.0061,0.1500,0.0311,0.0000,0.0250,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_dead_code_20260406_b7bd
dead_code_20260406_6937,2026-04-06T11:47:08.380660,,dead_code,"Modify Python source code using only targeted dead code techniques. Insert unreachable blocks immediately after every `return` or `exit` call. Add unused standard library imports (e.g., `json`, `re`) ",aleju,check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_b7bd\modified_check_impulse_noise.py,ollama/qwen3.5:9b,aleju,0.9938,aleju,0.9938,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8680,aleju,0.8636,False,aleju,0.9992,aleju,0.9991,False,0.3215,0.0960,0.0046,0.0960,0.0255,0.0917,0.0532,0.0000,0.0355,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_dead_code_20260406_b7bd
dead_code_20260406_5dfc,2026-04-06T11:47:33.878137,,dead_code,"Modify Python source code using only targeted dead code techniques. Insert unreachable blocks immediately after every `return` or `exit` call. Add unused standard library imports (e.g., `json`, `re`) ",aleju,check_multiply_hue_and_saturation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_multiply_hue_and_saturation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_b7bd\modified_check_multiply_hue_and_saturation.py,ollama/qwen3.5:9b,aleju,0.9952,aleju,0.9952,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9268,aleju,0.9261,False,aleju,1.0000,aleju,1.0000,False,0.5052,0.1340,0.0090,0.1340,0.0202,0.1083,0.0714,0.0000,0.0471,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_dead_code_20260406_b7bd
dead_code_20260406_ed01,2026-04-06T11:48:10.050852,,dead_code,"Modify Python source code using only targeted dead code techniques. Insert unreachable blocks immediately after every `return` or `exit` call. Add unused standard library imports (e.g., `json`, `re`) ",aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_b7bd\modified_heatmaps.py,ollama/qwen3.5:9b,aleju,0.8877,UNKNOWN,0.7469,True,aleju,1.0000,UNKNOWN,0.6216,True,aleju,0.8515,UNKNOWN,0.5567,True,aleju,1.0000,UNKNOWN,0.2824,True,15.7936,1.3738,0.9437,1.3738,0.6673,2.9833,0.6450,0.0013,0.7225,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_dead_code_20260406_b7bd
dead_code_20260406_cd8b,2026-04-06T11:48:35.337672,,dead_code,"Modify Python source code using only targeted dead code techniques. Insert unreachable blocks immediately after every `return` or `exit` call. Add unused standard library imports (e.g., `json`, `re`) ",aleju,multicore.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\multicore.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_b7bd\modified_multicore.py,ollama/qwen3.5:9b,aleju,0.7594,UNKNOWN,0.6717,True,aleju,1.0000,aleju,0.9799,False,aleju,0.8134,UNKNOWN,0.6837,True,aleju,0.9998,aleju,0.9594,False,15.5211,0.9887,0.4888,0.9887,0.4482,2.9083,0.3106,0.0013,0.5387,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_dead_code_20260406_b7bd
dead_code_20260406_0d79,2026-04-06T12:00:18.048203,,dead_code,"Based on Round 3 (Stealth 0.27, Evasion 30%), focus on increasing Evasion for Naive Bayes/NN. Use the 'dead_code' category: integrate unused variable assignments, unreachable blocks, and unused import",aleju,check_heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_a7a3\modified_check_heatmaps.py,ollama/qwen3.5:9b,aleju,0.9939,UNKNOWN,0.6292,True,aleju,1.0000,UNKNOWN,0.9857,True,aleju,0.8646,UNKNOWN,0.5437,True,aleju,0.9999,UNKNOWN,0.7902,True,14.2508,1.3966,0.9752,1.3966,0.6528,1.3750,0.3292,0.0012,0.7259,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_dead_code_20260406_a7a3
dead_code_20260406_fc3f,2026-04-06T12:00:34.408118,,dead_code,"Based on Round 3 (Stealth 0.27, Evasion 30%), focus on increasing Evasion for Naive Bayes/NN. Use the 'dead_code' category: integrate unused variable assignments, unreachable blocks, and unused import",aleju,check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_a7a3\modified_check_impulse_noise.py,ollama/qwen3.5:9b,aleju,0.9938,UNKNOWN,0.7524,True,aleju,1.0000,UNKNOWN,0.3534,True,aleju,0.8680,UNKNOWN,0.2566,True,aleju,0.9992,UNKNOWN,0.3498,True,7.7852,1.4136,0.9992,1.4136,0.6896,0.7583,0.6013,0.0006,0.7392,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_dead_code_20260406_a7a3
dead_code_20260406_2bc2,2026-04-06T12:00:54.361629,,dead_code,"Based on Round 3 (Stealth 0.27, Evasion 30%), focus on increasing Evasion for Naive Bayes/NN. Use the 'dead_code' category: integrate unused variable assignments, unreachable blocks, and unused import",aleju,check_multiply_hue_and_saturation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_multiply_hue_and_saturation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_a7a3\modified_check_multiply_hue_and_saturation.py,ollama/qwen3.5:9b,aleju,0.9952,UNKNOWN,0.7901,True,aleju,1.0000,UNKNOWN,0.5879,True,aleju,0.9268,UNKNOWN,0.3532,True,aleju,1.0000,UNKNOWN,0.6261,True,11.7767,1.4117,0.9965,1.4117,0.6835,1.0667,0.4409,0.0010,0.7378,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_dead_code_20260406_a7a3
dead_code_20260406_c2c3,2026-04-06T12:01:23.319344,,dead_code,"Based on Round 3 (Stealth 0.27, Evasion 30%), focus on increasing Evasion for Naive Bayes/NN. Use the 'dead_code' category: integrate unused variable assignments, unreachable blocks, and unused import",aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_a7a3\modified_heatmaps.py,ollama/qwen3.5:9b,aleju,0.8877,UNKNOWN,0.6577,True,aleju,1.0000,aleju,1.0000,False,aleju,0.8515,UNKNOWN,0.6598,True,aleju,1.0000,aleju,0.9946,False,11.6885,0.6650,0.2211,0.6650,0.2932,2.7917,0.2056,0.0010,0.3301,medium,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_dead_code_20260406_a7a3
dead_code_20260406_1a21,2026-04-06T12:02:14.453771,,dead_code,"Based on Round 3 (Stealth 0.27, Evasion 30%), focus on increasing Evasion for Naive Bayes/NN. Use the 'dead_code' category: integrate unused variable assignments, unreachable blocks, and unused import",aleju,multicore.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\multicore.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_a7a3\modified_multicore.py,ollama/qwen3.5:9b,aleju,0.7594,UNKNOWN,0.7634,True,aleju,1.0000,UNKNOWN,0.4544,True,aleju,0.8134,UNKNOWN,0.3079,True,aleju,0.9998,UNKNOWN,0.5641,True,13.0446,1.1219,0.6293,1.1219,0.5293,2.4583,0.6121,0.0011,0.5996,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_dead_code_20260406_a7a3
dead_code_20260406_2154,2026-04-06T12:10:55.614177,,dead_code,"Integrate unused imports at the module level to increase feature distance. Add unused local variable assignments using standard internal names (`x`, `y`, `temp`) initialized with constants near high-e",aleju,check_heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_e09a\modified_check_heatmaps.py,ollama/qwen3.5:9b,aleju,0.9939,aleju,0.9498,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8646,aleju,0.8655,False,aleju,0.9999,aleju,0.9998,False,1.7290,0.2223,0.0247,0.2223,0.0560,0.3250,0.1202,0.0001,0.0860,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_dead_code_20260406_e09a
dead_code_20260406_a96f,2026-04-06T12:11:14.888858,,dead_code,"Integrate unused imports at the module level to increase feature distance. Add unused local variable assignments using standard internal names (`x`, `y`, `temp`) initialized with constants near high-e",aleju,check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_e09a\modified_check_impulse_noise.py,ollama/qwen3.5:9b,aleju,0.9938,aleju,0.9840,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8680,aleju,0.8674,False,aleju,0.9992,aleju,0.9992,False,0.1088,0.0451,0.0010,0.0451,0.0088,0.0333,0.0294,0.0000,0.0157,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_dead_code_20260406_e09a
dead_code_20260406_4849,2026-04-06T12:11:35.334463,,dead_code,"Integrate unused imports at the module level to increase feature distance. Add unused local variable assignments using standard internal names (`x`, `y`, `temp`) initialized with constants near high-e",aleju,check_multiply_hue_and_saturation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_multiply_hue_and_saturation.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_e09a\modified_check_multiply_hue_and_saturation.py,ollama/qwen3.5:9b,aleju,0.9952,aleju,0.9952,False,aleju,1.0000,aleju,1.0000,False,aleju,0.9268,aleju,0.9240,False,aleju,1.0000,aleju,1.0000,False,1.4075,0.2411,0.0291,0.2411,0.0579,0.2833,0.0981,0.0001,0.0932,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_dead_code_20260406_e09a
dead_code_20260406_1784,2026-04-06T12:12:43.501484,,dead_code,"Integrate unused imports at the module level to increase feature distance. Add unused local variable assignments using standard internal names (`x`, `y`, `temp`) initialized with constants near high-e",aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_e09a\modified_heatmaps.py,ollama/qwen3.5:9b,aleju,0.8877,UNKNOWN,0.6899,True,aleju,1.0000,aleju,1.0000,False,aleju,0.8515,aleju,0.7415,False,aleju,1.0000,aleju,0.9983,False,10.5457,0.5766,0.1662,0.5766,0.2084,2.8833,0.1392,0.0009,0.2703,medium,100.0000,75.0000,1,25.0000,aleju,partial_evasion,,batch=batch_dead_code_20260406_e09a
dead_code_20260406_b46e,2026-04-06T12:19:45.031237,,dead_code,"Integrate unused imports at the module level to increase feature distance. Add unused local variable assignments using standard internal names (`x`, `y`, `temp`) initialized with constants near high-e",aleju,check_heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_321e\modified_check_heatmaps.py,ollama/qwen3.5:9b,aleju,0.9939,aleju,0.9939,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8646,aleju,0.8668,False,aleju,0.9999,aleju,0.9998,False,2.3117,0.2889,0.0417,0.2889,0.0443,0.5417,0.1007,0.0002,0.1091,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_dead_code_20260406_321e
dead_code_20260406_c846,2026-04-06T12:20:06.634054,,dead_code,"Integrate unused imports at the module level to increase feature distance. Add unused local variable assignments using standard internal names (`x`, `y`, `temp`) initialized with constants near high-e",aleju,check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_impulse_noise.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_321e\modified_check_impulse_noise.py,ollama/qwen3.5:9b,aleju,0.9938,UNKNOWN,0.7468,True,aleju,1.0000,UNKNOWN,0.8622,True,aleju,0.8680,UNKNOWN,0.2780,True,aleju,0.9992,UNKNOWN,0.8769,True,7.9901,1.4142,1.0000,1.4142,0.6931,0.7750,0.6013,0.0007,0.7402,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_dead_code_20260406_321e
dead_code_20260406_ba95,2026-04-06T12:20:54.953996,,dead_code,"Integrate unused imports at the module level to increase feature distance. Add unused local variable assignments using standard internal names (`x`, `y`, `temp`) initialized with constants near high-e",aleju,heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_321e\modified_heatmaps.py,ollama/qwen3.5:9b,aleju,0.8877,UNKNOWN,0.7621,True,aleju,1.0000,aleju,0.9737,False,aleju,0.8515,UNKNOWN,0.2765,True,aleju,1.0000,aleju,0.6868,False,14.5088,1.1481,0.6591,1.1481,0.5427,3.0000,0.6258,0.0012,0.6123,low,100.0000,50.0000,2,50.0000,UNKNOWN,partial_evasion,,batch=batch_dead_code_20260406_321e
dead_code_20260406_9b39,2026-04-06T12:21:39.538528,,dead_code,"Integrate unused imports at the module level to increase feature distance. Add unused local variable assignments using standard internal names (`x`, `y`, `temp`) initialized with constants near high-e",aleju,multicore.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\multicore.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_321e\modified_multicore.py,ollama/qwen3.5:9b,aleju,0.7594,UNKNOWN,0.7669,True,aleju,1.0000,UNKNOWN,0.8597,True,aleju,0.8134,UNKNOWN,0.4323,True,aleju,0.9998,UNKNOWN,0.6214,True,12.8375,1.0287,0.5291,1.0287,0.4780,2.4500,0.4430,0.0011,0.5592,low,100.0000,0.0000,4,100.0000,UNKNOWN,full_evasion,,batch=batch_dead_code_20260406_321e
dead_code_20260406_d32f,2026-04-06T12:26:53.615742,,dead_code,"**System Prompt:**

**You are a Senior Python Developer specializing in defensive code analysis. Your task is to generate a set of defensive coding guidelines aimed at reducing detection in automated ",aleju,check_heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\dataset_splits\aleju\testing\check_heatmaps.py,C:\Users\ees10\OneDrive\Documents\Repos\Adversarial_Stylometry\automation\modified_files\batch_dead_code_20260406_01b5\modified_check_heatmaps.py,ollama/qwen3.5:9b,aleju,0.9939,aleju,0.9448,False,aleju,1.0000,aleju,1.0000,False,aleju,0.8646,aleju,0.8508,False,aleju,0.9999,aleju,0.9997,False,1.5237,0.1480,0.0110,0.1480,0.0362,0.4417,0.0515,0.0001,0.0558,high,100.0000,100.0000,0,0.0000,aleju,failed,,batch=batch_dead_code_20260406_01b5
